,ID,label
236,236,0
237,237,0
238,238,9
239,239,7
240,240,8
241,241,0
242,242,5
243,243,3
244,244,1
245,245,5
246,246,3
247,247,2
248,248,6
249,249,6
250,250,7
251,251,3
252,252,2
253,253,1
254,254,1
255,255,7
256,256,3
257,257,7
258,258,0
259,259,5
260,260,9
261,261,1
262,262,1
263,263,9
264,264,6
265,265,1
266,266,0
267,267,7
268,268,5
269,269,7
270,270,2
271,271,2
272,272,5
273,273,0
274,274,8
275,275,3
276,276,4
277,277,3
278,278,7
279,279,9
280,280,8
281,281,6
282,282,3
283,283,6
284,284,0
285,285,6
286,286,4
287,287,3
288,288,7
289,289,5
290,290,4
291,291,7
292,292,3
293,293,7
294,294,0
295,295,0
296,296,9
297,297,8
298,298,1
299,299,2
300,300,8
301,301,3
302,302,7
303,303,7
304,304,6
305,305,9
306,306,3
307,307,2
308,308,1
309,309,2
310,310,1
311,311,9
312,312,2
313,313,5
314,314,4
315,315,1
316,316,8
317,317,8
318,318,4
319,319,4
320,320,5
321,321,8
322,322,7
323,323,8
324,324,9
325,325,1
326,326,5
327,327,6
328,328,9
329,329,9
330,330,1
331,331,5
332,332,0
333,333,3
334,334,3
335,335,2
336,336,1
337,337,3
338,338,3
339,339,3
340,340,3
341,341,9
342,342,1
343,343,8
344,344,3
345,345,8
346,346,9
347,347,6
348,348,8
349,349,7
350,350,3
351,351,5
352,352,0
353,353,0
354,354,4
355,355,1
356,356,0
357,357,6
358,358,0
359,359,1
360,360,3
361,361,7
362,362,7
363,363,7
364,364,7
365,365,8
366,366,7
367,367,1
368,368,1
369,369,8
370,370,0
371,371,5
372,372,1
373,373,3
374,374,3
375,375,5
376,376,1
377,377,0
378,378,6
379,379,4
380,380,0
381,381,7
382,382,8
383,383,3
384,384,0
385,385,7
386,386,1
387,387,5
388,388,7
389,389,7
390,390,0
391,391,9
392,392,5
393,393,0
394,394,3
395,395,1
396,396,6
397,397,5
398,398,2
399,399,0
400,400,9
401,401,2
402,402,1
403,403,8
404,404,3
405,405,0
406,406,3
407,407,5
408,408,5
409,409,4
410,410,4
411,411,1
412,412,7
413,413,9
414,414,0
415,415,6
416,416,1
417,417,4
418,418,8
419,419,8
420,420,7
421,421,1
422,422,7
423,423,2
424,424,3
425,425,7
426,426,4
427,427,6
428,428,9
429,429,1
430,430,2
431,431,7
432,432,0
433,433,0
434,434,3
435,435,8
436,436,8
437,437,0
438,438,5
439,439,9
440,440,4
441,441,1
442,442,2
443,443,3
444,444,4
445,445,7
446,446,5
447,447,7
448,448,1
449,449,0
450,450,4
451,451,1
452,452,3
453,453,0
454,454,7
455,455,0
456,456,2
457,457,3
458,458,4
459,459,9
460,460,0
461,461,5
462,462,3
463,463,3
464,464,4
465,465,1
466,466,8
467,467,5
468,468,4
469,469,2
470,470,0
471,471,7
472,472,7
473,473,7
474,474,2
475,475,2
476,476,9
477,477,2
478,478,7
479,479,1
480,480,3
481,481,8
482,482,6
483,483,9
484,484,0
485,485,3
486,486,5
487,487,8
488,488,1
489,489,7
490,490,5
491,491,4
492,492,9
493,493,3
494,494,2
495,495,8
496,496,6
497,497,6
498,498,7
499,499,9
500,500,9
501,501,1
502,502,8
503,503,0
504,504,6
505,505,7
506,506,4
507,507,8
508,508,8
509,509,6
510,510,7
511,511,7
512,512,5
513,513,6
514,514,3
515,515,8
516,516,5
517,517,1
518,518,5
519,519,1
520,520,2
521,521,7
522,522,3
523,523,7
524,524,4
525,525,7
526,526,5
527,527,0
528,528,0
529,529,8
530,530,6
531,531,1
532,532,5
533,533,7
534,534,8
535,535,7
536,536,3
537,537,6
538,538,5
539,539,4
540,540,7
541,541,3
542,542,6
543,543,4
544,544,4
545,545,9
546,546,8
547,547,0
548,548,9
549,549,0
550,550,7
551,551,7
552,552,6
553,553,8
554,554,1
555,555,8
556,556,5
557,557,9
558,558,3
559,559,1
560,560,9
561,561,1
562,562,3
563,563,5
564,564,0
565,565,2
566,566,2
567,567,1
568,568,7
569,569,3
570,570,1
571,571,3
572,572,7
573,573,0
574,574,5
575,575,7
576,576,0
577,577,0
578,578,9
579,579,8
580,580,6
581,581,7
582,582,6
583,583,0
584,584,3
585,585,5
586,586,6
587,587,8
588,588,5
589,589,1
590,590,5
591,591,8
592,592,4
593,593,8
594,594,8
595,595,1
596,596,1
597,597,6
598,598,1
599,599,6
600,600,9
601,601,6
602,602,4
603,603,2
604,604,8
605,605,7
606,606,8
607,607,2
608,608,6
609,609,5
610,610,4
611,611,6
612,612,0
613,613,2
614,614,4
615,615,9
616,616,6
617,617,3
618,618,2
619,619,6
620,620,7
621,621,3
622,622,6
623,623,3
624,624,2
625,625,1
626,626,3
627,627,4
628,628,6
629,629,3
630,630,0
631,631,3
632,632,4
633,633,9
634,634,6
635,635,0
636,636,3
637,637,3
638,638,7
639,639,5
640,640,1
641,641,9
642,642,7
643,643,9
644,644,3
645,645,4
646,646,0
647,647,4
648,648,4
649,649,3
650,650,8
651,651,9
652,652,8
653,653,2
654,654,1
655,655,5
656,656,6
657,657,6
658,658,3
659,659,9
660,660,0
661,661,1
662,662,7
663,663,4
664,664,1
665,665,8
666,666,8
667,667,0
668,668,5
669,669,2
670,670,1
671,671,2
672,672,8
673,673,9
674,674,7
675,675,5
676,676,7
677,677,2
678,678,3
679,679,4
680,680,9
681,681,3
682,682,6
683,683,1
684,684,7
685,685,1
686,686,3
687,687,6
688,688,4
689,689,3
690,690,9
691,691,0
692,692,4
693,693,1
694,694,8
695,695,0
696,696,4
697,697,1
698,698,7
699,699,8
700,700,3
701,701,9
702,702,2
703,703,0
704,704,0
705,705,5
706,706,8
707,707,4
708,708,9
709,709,0
710,710,8
711,711,0
712,712,0
713,713,3
714,714,9
715,715,7
716,716,5
717,717,3
718,718,2
719,719,2
720,720,1
721,721,9
722,722,3
723,723,2
724,724,9
725,725,5
726,726,5
727,727,2
728,728,1
729,729,8
730,730,4
731,731,2
732,732,9
733,733,7
734,734,1
735,735,2
736,736,0
737,737,2
738,738,2
739,739,0
740,740,2
741,741,8
742,742,9
743,743,5
744,744,1
745,745,6
746,746,2
747,747,1
748,748,3
749,749,5
750,750,7
751,751,4
752,752,8
753,753,6
754,754,5
755,755,5
756,756,7
757,757,5
758,758,7
759,759,5
760,760,8
761,761,3
762,762,7
763,763,6
764,764,8
765,765,3
766,766,3
767,767,0
768,768,1
769,769,3
770,770,9
771,771,2
772,772,3
773,773,4
774,774,5
775,775,6
776,776,7
777,777,0
778,778,1
779,779,5
780,780,0
781,781,5
782,782,6
783,783,8
784,784,9
785,785,8
786,786,6
787,787,8
788,788,1
789,789,5
790,790,0
791,791,0
792,792,7
793,793,5
794,794,4
795,795,8
796,796,5
797,797,8
798,798,1
799,799,6
800,800,0
801,801,3
802,802,4
803,803,9
804,804,4
805,805,4
806,806,6
807,807,9
808,808,6
809,809,1
810,810,2
811,811,5
812,812,4
813,813,9
814,814,3
815,815,1
816,816,1
817,817,8
818,818,2
819,819,3
820,820,5
821,821,0
822,822,8
823,823,9
824,824,0
825,825,3
826,826,4
827,827,4
828,828,8
829,829,6
830,830,1
831,831,9
832,832,9
833,833,5
834,834,9
835,835,6
836,836,4
837,837,4
838,838,1
839,839,1
840,840,5
841,841,1
842,842,3
843,843,9
844,844,0
845,845,7
846,846,3
847,847,3
848,848,7
849,849,3
850,850,8
851,851,1
852,852,1
853,853,3
854,854,5
855,855,5
856,856,9
857,857,8
858,858,3
859,859,9
860,860,7
861,861,1
862,862,5
863,863,1
864,864,5
865,865,9
866,866,8
867,867,7
868,868,1
869,869,8
870,870,8
871,871,3
872,872,7
873,873,0
874,874,1
875,875,3
876,876,3
877,877,3
878,878,9
879,879,4
880,880,8
881,881,0
882,882,3
883,883,9
884,884,3
885,885,6
886,886,2
887,887,3
888,888,2
889,889,0
890,890,1
891,891,6
892,892,6
893,893,5
894,894,7
895,895,0
896,896,7
897,897,7
898,898,7
899,899,8
900,900,6
901,901,9
902,902,3
903,903,4
904,904,3
905,905,1
906,906,5
907,907,9
908,908,3
909,909,3
910,910,1
911,911,3
912,912,7
913,913,1
914,914,3
915,915,2
916,916,8
917,917,0
918,918,7
919,919,6
920,920,9
921,921,3
922,922,1
923,923,9
924,924,2
925,925,0
926,926,2
927,927,5
928,928,5
929,929,1
930,930,6
931,931,9
932,932,0
933,933,0
934,934,4
935,935,4
936,936,6
937,937,4
938,938,6
939,939,5
940,940,4
941,941,3
942,942,7
943,943,3
944,944,2
945,945,4
946,946,9
947,947,0
948,948,4
949,949,0
950,950,8
951,951,0
952,952,8
953,953,5
954,954,6
955,955,1
956,956,6
957,957,2
958,958,1
959,959,2
960,960,7
961,961,4
962,962,7
963,963,5
964,964,2
965,965,0
966,966,4
967,967,1
968,968,5
969,969,2
970,970,1
971,971,4
972,972,7
973,973,8
974,974,8
975,975,0
976,976,8
977,977,3
978,978,0
979,979,8
980,980,3
981,981,0
982,982,7
983,983,1
984,984,1
985,985,3
986,986,5
987,987,5
988,988,9
989,989,1
990,990,6
991,991,5
992,992,2
993,993,1
994,994,3
995,995,3
996,996,5
997,997,7
998,998,7
999,999,0
1000,1000,9
1001,1001,8
1002,1002,7
1003,1003,5
1004,1004,3
1005,1005,4
1006,1006,6
1007,1007,1
1008,1008,3
1009,1009,5
1010,1010,3
1011,1011,9
1012,1012,7
1013,1013,3
1014,1014,8
1015,1015,8
1016,1016,0
1017,1017,0
1018,1018,7
1019,1019,6
1020,1020,1
1021,1021,5
1022,1022,8
1023,1023,7
1024,1024,1
1025,1025,6
1026,1026,7
1027,1027,7
1028,1028,3
1029,1029,6
1030,1030,0
1031,1031,6
1032,1032,7
1033,1033,1
1034,1034,4
1035,1035,3
1036,1036,9
1037,1037,3
1038,1038,9
1039,1039,8
1040,1040,0
1041,1041,0
1042,1042,6
1043,1043,7
1044,1044,2
1045,1045,2
1046,1046,8
1047,1047,2
1048,1048,2
1049,1049,3
1050,1050,9
1051,1051,8
1052,1052,6
1053,1053,4
1054,1054,2
1055,1055,0
1056,1056,3
1057,1057,4
1058,1058,7
1059,1059,1
1060,1060,7
1061,1061,3
1062,1062,7
1063,1063,9
1064,1064,9
1065,1065,5
1066,1066,7
1067,1067,8
1068,1068,1
1069,1069,8
1070,1070,6
1071,1071,4
1072,1072,8
1073,1073,4
1074,1074,9
1075,1075,7
1076,1076,4
1077,1077,3
1078,1078,0
1079,1079,0
1080,1080,0
1081,1081,0
1082,1082,9
1083,1083,2
1084,1084,2
1085,1085,1
1086,1086,8
1087,1087,2
1088,1088,4
1089,1089,6
1090,1090,4
1091,1091,6
1092,1092,4
1093,1093,8
1094,1094,4
1095,1095,1
1096,1096,5
1097,1097,1
1098,1098,3
1099,1099,1
1100,1100,2
1101,1101,3
1102,1102,0
1103,1103,3
1104,1104,4
1105,1105,5
1106,1106,5
1107,1107,9
1108,1108,3
1109,1109,7
1110,1110,8
1111,1111,1
1112,1112,2
1113,1113,2
1114,1114,8
1115,1115,9
1116,1116,3
1117,1117,9
1118,1118,1
1119,1119,2
1120,1120,0
1121,1121,5
1122,1122,6
1123,1123,7
1124,1124,5
1125,1125,2
1126,1126,7
1127,1127,3
1128,1128,5
1129,1129,2
1130,1130,7
1131,1131,0
1132,1132,9
1133,1133,5
1134,1134,6
1135,1135,6
1136,1136,2
1137,1137,6
1138,1138,6
1139,1139,8
1140,1140,8
1141,1141,5
1142,1142,6
1143,1143,8
1144,1144,3
1145,1145,2
1146,1146,7
1147,1147,4
1148,1148,8
1149,1149,7
1150,1150,7
1151,1151,1
1152,1152,0
1153,1153,0
1154,1154,6
1155,1155,3
1156,1156,8
1157,1157,8
1158,1158,3
1159,1159,7
1160,1160,2
1161,1161,5
1162,1162,3
1163,1163,3
1164,1164,6
1165,1165,8
1166,1166,1
1167,1167,3
1168,1168,5
1169,1169,8
1170,1170,4
1171,1171,5
1172,1172,9
1173,1173,0
1174,1174,8
1175,1175,4
1176,1176,3
1177,1177,6
1178,1178,5
1179,1179,6
1180,1180,8
1181,1181,2
1182,1182,9
1183,1183,7
1184,1184,5
1185,1185,7
1186,1186,6
1187,1187,3
1188,1188,3
1189,1189,5
1190,1190,1
1191,1191,5
1192,1192,3
1193,1193,5
1194,1194,6
1195,1195,4
1196,1196,3
1197,1197,8
1198,1198,1
1199,1199,2
1200,1200,8
1201,1201,3
1202,1202,5
1203,1203,3
1204,1204,2
1205,1205,7
1206,1206,1
1207,1207,0
1208,1208,1
1209,1209,6
1210,1210,9
1211,1211,5
1212,1212,3
1213,1213,9
1214,1214,4
1215,1215,7
1216,1216,4
1217,1217,2
1218,1218,2
1219,1219,3
1220,1220,8
1221,1221,9
1222,1222,7
1223,1223,5
1224,1224,1
1225,1225,8
1226,1226,2
1227,1227,5
1228,1228,6
1229,1229,4
1230,1230,3
1231,1231,8
1232,1232,8
1233,1233,1
1234,1234,2
1235,1235,1
1236,1236,3
1237,1237,4
1238,1238,3
1239,1239,0
1240,1240,0
1241,1241,5
1242,1242,3
1243,1243,8
1244,1244,7
1245,1245,0
1246,1246,6
1247,1247,8
1248,1248,0
1249,1249,9
1250,1250,0
1251,1251,1
1252,1252,8
1253,1253,1
1254,1254,1
1255,1255,1
1256,1256,8
1257,1257,5
1258,1258,5
1259,1259,6
1260,1260,5
1261,1261,7
1262,1262,8
1263,1263,2
1264,1264,7
1265,1265,8
1266,1266,2
1267,1267,6
1268,1268,9
1269,1269,0
1270,1270,5
1271,1271,4
1272,1272,7
1273,1273,9
1274,1274,4
1275,1275,6
1276,1276,6
1277,1277,7
1278,1278,0
1279,1279,9
1280,1280,7
1281,1281,7
1282,1282,5
1283,1283,8
1284,1284,9
1285,1285,8
1286,1286,8
1287,1287,7
1288,1288,4
1289,1289,0
1290,1290,0
1291,1291,9
1292,1292,7
1293,1293,8
1294,1294,2
1295,1295,1
1296,1296,3
1297,1297,1
1298,1298,4
1299,1299,0
1300,1300,6
1301,1301,8
1302,1302,6
1303,1303,2
1304,1304,5
1305,1305,0
1306,1306,4
1307,1307,1
1308,1308,6
1309,1309,3
1310,1310,9
1311,1311,3
1312,1312,5
1313,1313,7
1314,1314,2
1315,1315,3
1316,1316,9
1317,1317,7
1318,1318,5
1319,1319,6
1320,1320,1
1321,1321,7
1322,1322,6
1323,1323,6
1324,1324,5
1325,1325,2
1326,1326,6
1327,1327,7
1328,1328,8
1329,1329,1
1330,1330,3
1331,1331,5
1332,1332,4
1333,1333,3
1334,1334,8
1335,1335,6
1336,1336,8
1337,1337,8
1338,1338,9
1339,1339,6
1340,1340,8
1341,1341,8
1342,1342,8
1343,1343,7
1344,1344,2
1345,1345,1
1346,1346,3
1347,1347,6
1348,1348,0
1349,1349,4
1350,1350,9
1351,1351,7
1352,1352,2
1353,1353,3
1354,1354,5
1355,1355,1
1356,1356,1
1357,1357,3
1358,1358,7
1359,1359,9
1360,1360,2
1361,1361,8
1362,1362,6
1363,1363,6
1364,1364,1
1365,1365,7
1366,1366,5
1367,1367,4
1368,1368,0
1369,1369,7
1370,1370,3
1371,1371,2
1372,1372,0
1373,1373,5
1374,1374,3
1375,1375,3
1376,1376,3
1377,1377,5
1378,1378,3
1379,1379,3
1380,1380,9
1381,1381,3
1382,1382,4
1383,1383,7
1384,1384,6
1385,1385,1
1386,1386,3
1387,1387,8
1388,1388,0
1389,1389,9
1390,1390,0
1391,1391,9
1392,1392,7
1393,1393,8
1394,1394,7
1395,1395,0
1396,1396,3
1397,1397,8
1398,1398,1
1399,1399,3
1400,1400,7
1401,1401,8
1402,1402,3
1403,1403,4
1404,1404,3
1405,1405,2
1406,1406,2
1407,1407,7
1408,1408,5
1409,1409,9
1410,1410,4
1411,1411,7
1412,1412,9
1413,1413,3
1414,1414,1
1415,1415,2
1416,1416,6
1417,1417,9
1418,1418,0
1419,1419,7
1420,1420,9
1421,1421,7
1422,1422,0
1423,1423,5
1424,1424,7
1425,1425,3
1426,1426,3
1427,1427,7
1428,1428,5
1429,1429,1
1430,1430,6
1431,1431,9
1432,1432,3
1433,1433,3
1434,1434,4
1435,1435,7
1436,1436,4
1437,1437,7
1438,1438,7
1439,1439,2
1440,1440,6
1441,1441,5
1442,1442,7
1443,1443,1
1444,1444,7
1445,1445,7
1446,1446,4
1447,1447,4
1448,1448,8
1449,1449,2
1450,1450,6
1451,1451,2
1452,1452,3
1453,1453,7
1454,1454,9
1455,1455,5
1456,1456,3
1457,1457,4
1458,1458,9
1459,1459,6
1460,1460,7
1461,1461,0
1462,1462,6
1463,1463,6
1464,1464,7
1465,1465,3
1466,1466,4
1467,1467,2
1468,1468,9
1469,1469,3
1470,1470,3
1471,1471,2
1472,1472,8
1473,1473,5
1474,1474,8
1475,1475,9
1476,1476,8
1477,1477,0
1478,1478,2
1479,1479,1
1480,1480,8
1481,1481,8
1482,1482,7
1483,1483,2
1484,1484,2
1485,1485,1
1486,1486,7
1487,1487,3
1488,1488,5
1489,1489,4
1490,1490,3
1491,1491,9
1492,1492,8
1493,1493,6
1494,1494,8
1495,1495,7
1496,1496,8
1497,1497,3
1498,1498,5
1499,1499,5
1500,1500,2
1501,1501,8
1502,1502,8
1503,1503,5
1504,1504,6
1505,1505,3
1506,1506,8
1507,1507,5
1508,1508,9
1509,1509,9
1510,1510,6
1511,1511,8
1512,1512,6
1513,1513,8
1514,1514,3
1515,1515,2
1516,1516,4
1517,1517,1
1518,1518,0
1519,1519,1
1520,1520,8
1521,1521,2
1522,1522,4
1523,1523,3
1524,1524,5
1525,1525,5
1526,1526,3
1527,1527,3
1528,1528,9
1529,1529,6
1530,1530,6
1531,1531,9
1532,1532,0
1533,1533,0
1534,1534,4
1535,1535,5
1536,1536,9
1537,1537,0
1538,1538,5
1539,1539,3
1540,1540,2
1541,1541,0
1542,1542,2
1543,1543,2
1544,1544,3
1545,1545,9
1546,1546,6
1547,1547,1
1548,1548,2
1549,1549,2
1550,1550,0
1551,1551,2
1552,1552,0
1553,1553,8
1554,1554,7
1555,1555,6
1556,1556,1
1557,1557,3
1558,1558,1
1559,1559,2
1560,1560,7
1561,1561,7
1562,1562,3
1563,1563,8
1564,1564,5
1565,1565,0
1566,1566,3
1567,1567,1
1568,1568,0
1569,1569,3
1570,1570,4
1571,1571,1
1572,1572,7
1573,1573,2
1574,1574,9
1575,1575,1
1576,1576,6
1577,1577,6
1578,1578,5
1579,1579,6
1580,1580,5
1581,1581,9
1582,1582,0
1583,1583,4
1584,1584,9
1585,1585,0
1586,1586,7
1587,1587,5
1588,1588,8
1589,1589,8
1590,1590,6
1591,1591,5
1592,1592,5
1593,1593,9
1594,1594,1
1595,1595,8
1596,1596,0
1597,1597,6
1598,1598,5
1599,1599,8
1600,1600,0
1601,1601,3
1602,1602,0
1603,1603,1
1604,1604,0
1605,1605,0
1606,1606,3
1607,1607,3
1608,1608,3
1609,1609,0
1610,1610,0
1611,1611,6
1612,1612,8
1613,1613,3
1614,1614,8
1615,1615,1
1616,1616,7
1617,1617,1
1618,1618,6
1619,1619,1
1620,1620,0
1621,1621,8
1622,1622,7
1623,1623,5
1624,1624,3
1625,1625,7
1626,1626,5
1627,1627,5
1628,1628,2
1629,1629,2
1630,1630,8
1631,1631,2
1632,1632,0
1633,1633,7
1634,1634,1
1635,1635,1
1636,1636,9
1637,1637,1
1638,1638,7
1639,1639,7
1640,1640,5
1641,1641,3
1642,1642,6
1643,1643,3
1644,1644,0
1645,1645,8
1646,1646,0
1647,1647,7
1648,1648,5
1649,1649,8
1650,1650,2
1651,1651,9
1652,1652,2
1653,1653,5
1654,1654,4
1655,1655,0
1656,1656,6
1657,1657,8
1658,1658,4
1659,1659,8
1660,1660,0
1661,1661,0
1662,1662,9
1663,1663,7
1664,1664,9
1665,1665,9
1666,1666,2
1667,1667,5
1668,1668,8
1669,1669,6
1670,1670,4
1671,1671,6
1672,1672,4
1673,1673,9
1674,1674,2
1675,1675,9
1676,1676,7
1677,1677,7
1678,1678,1
1679,1679,0
1680,1680,2
1681,1681,5
1682,1682,2
1683,1683,4
1684,1684,9
1685,1685,5
1686,1686,3
1687,1687,1
1688,1688,5
1689,1689,8
1690,1690,6
1691,1691,2
1692,1692,5
1693,1693,1
1694,1694,9
1695,1695,0
1696,1696,0
1697,1697,1
1698,1698,0
1699,1699,0
1700,1700,8
1701,1701,2
1702,1702,7
1703,1703,1
1704,1704,2
1705,1705,5
1706,1706,3
1707,1707,1
1708,1708,5
1709,1709,8
1710,1710,2
1711,1711,0
1712,1712,8
1713,1713,8
1714,1714,0
1715,1715,6
1716,1716,7
1717,1717,1
1718,1718,0
1719,1719,3
1720,1720,0
1721,1721,5
1722,1722,7
1723,1723,1
1724,1724,9
1725,1725,7
1726,1726,6
1727,1727,8
1728,1728,5
1729,1729,5
1730,1730,2
1731,1731,3
1732,1732,2
1733,1733,9
1734,1734,8
1735,1735,4
1736,1736,5
1737,1737,3
1738,1738,0
1739,1739,1
1740,1740,8
1741,1741,4
1742,1742,0
1743,1743,7
1744,1744,3
1745,1745,3
1746,1746,5
1747,1747,5
1748,1748,1
1749,1749,6
1750,1750,0
1751,1751,5
1752,1752,0
1753,1753,3
1754,1754,2
1755,1755,2
1756,1756,4
1757,1757,2
1758,1758,5
1759,1759,3
1760,1760,1
1761,1761,4
1762,1762,5
1763,1763,8
1764,1764,7
1765,1765,5
1766,1766,5
1767,1767,6
1768,1768,8
1769,1769,4
1770,1770,2
1771,1771,5
1772,1772,9
1773,1773,9
1774,1774,6
1775,1775,9
1776,1776,6
1777,1777,5
1778,1778,8
1779,1779,6
1780,1780,3
1781,1781,8
1782,1782,0
1783,1783,0
1784,1784,9
1785,1785,8
1786,1786,1
1787,1787,1
1788,1788,3
1789,1789,4
1790,1790,2
1791,1791,9
1792,1792,1
1793,1793,0
1794,1794,3
1795,1795,1
1796,1796,4
1797,1797,1
1798,1798,7
1799,1799,4
1800,1800,8
1801,1801,2
1802,1802,6
1803,1803,5
1804,1804,3
1805,1805,0
1806,1806,9
1807,1807,5
1808,1808,7
1809,1809,7
1810,1810,3
1811,1811,6
1812,1812,6
1813,1813,1
1814,1814,1
1815,1815,9
1816,1816,5
1817,1817,7
1818,1818,7
1819,1819,9
1820,1820,5
1821,1821,9
1822,1822,7
1823,1823,5
1824,1824,0
1825,1825,0
1826,1826,7
1827,1827,4
1828,1828,8
1829,1829,3
1830,1830,9
1831,1831,7
1832,1832,9
1833,1833,9
1834,1834,3
1835,1835,3
1836,1836,3
1837,1837,2
1838,1838,3
1839,1839,2
1840,1840,0
1841,1841,9
1842,1842,2
1843,1843,5
1844,1844,7
1845,1845,3
1846,1846,7
1847,1847,8
1848,1848,1
1849,1849,6
1850,1850,2
1851,1851,3
1852,1852,9
1853,1853,4
1854,1854,0
1855,1855,4
1856,1856,2
1857,1857,5
1858,1858,7
1859,1859,2
1860,1860,2
1861,1861,9
1862,1862,1
1863,1863,8
1864,1864,4
1865,1865,4
1866,1866,9
1867,1867,4
1868,1868,5
1869,1869,1
1870,1870,9
1871,1871,2
1872,1872,3
1873,1873,8
1874,1874,4
1875,1875,5
1876,1876,8
1877,1877,2
1878,1878,8
1879,1879,6
1880,1880,7
1881,1881,3
1882,1882,3
1883,1883,4
1884,1884,3
1885,1885,3
1886,1886,6
1887,1887,6
1888,1888,7
1889,1889,2
1890,1890,9
1891,1891,7
1892,1892,1
1893,1893,2
1894,1894,0
1895,1895,1
1896,1896,2
1897,1897,4
1898,1898,2
1899,1899,0
1900,1900,9
1901,1901,1
1902,1902,8
1903,1903,5
1904,1904,7
1905,1905,1
1906,1906,1
1907,1907,4
1908,1908,3
1909,1909,0
1910,1910,4
1911,1911,0
1912,1912,6
1913,1913,7
1914,1914,0
1915,1915,0
1916,1916,7
1917,1917,3
1918,1918,5
1919,1919,1
1920,1920,0
1921,1921,8
1922,1922,5
1923,1923,3
1924,1924,0
1925,1925,1
1926,1926,1
1927,1927,4
1928,1928,6
1929,1929,4
1930,1930,0
1931,1931,2
1932,1932,9
1933,1933,3
1934,1934,2
1935,1935,9
1936,1936,1
1937,1937,8
1938,1938,3
1939,1939,4
1940,1940,8
1941,1941,9
1942,1942,4
1943,1943,3
1944,1944,3
1945,1945,0
1946,1946,3
1947,1947,8
1948,1948,4
1949,1949,0
1950,1950,0
1951,1951,8
1952,1952,4
1953,1953,3
1954,1954,8
1955,1955,5
1956,1956,7
1957,1957,0
1958,1958,6
1959,1959,3
1960,1960,5
1961,1961,0
1962,1962,1
1963,1963,6
1964,1964,7
1965,1965,2
1966,1966,0
1967,1967,7
1968,1968,8
1969,1969,6
1970,1970,8
1971,1971,2
1972,1972,0
1973,1973,8
1974,1974,6
1975,1975,6
1976,1976,1
1977,1977,7
1978,1978,3
1979,1979,5
1980,1980,6
1981,1981,5
1982,1982,3
1983,1983,8
1984,1984,1
1985,1985,6
1986,1986,5
1987,1987,2
1988,1988,2
1989,1989,3
1990,1990,1
1991,1991,3
1992,1992,9
1993,1993,3
1994,1994,7
1995,1995,9
1996,1996,7
1997,1997,9
